,ids,mols,X,y
224,,N#Cc1c2[nH]c3ccccc3n2c(=O)c(CN2CCCCC2)c1-c1ccccc1,,4.57
225,,O=C1c2c3c(cccc3ccc2)C(=O)N1CCCCOc1ccc(-c2nc3cc(N4CCOCC4)ccc3[nH]2)cc1,,5.425000000000001
226,,CCOC(=O)/C=C(/C(=O)OCC)n1ccc(=O)n(/C(=C/C(=O)OCC)C(=O)OCC)c1=O,,4.76
227,,NC1=C(c2nc(-c3ccc(Br)cc3)cs2)C(=O)CN1CC1CCCO1,,4.0
228,,Clc1nc(Cl)c2c(n1)ncn2C/C=C\Cn1cnc2c(Cl)nc(Cl)nc21,,5.62
229,,Cc1cc(C)c2c(=O)cc(-c3ccc(Cl)cc3)[nH]c2n1,,4.515
230,,COc1cc(/N=N/c2cc(Cc3ccc(N(C)C)cc3)c(N)cc2N(C)C)c2ncccc2c1,,6.31
231,,COc1ccccc1CNCCCN1C(=O)c2ccc3C(=O)N(CCCNCc4ccccc4OC)C(=O)c4c3c2c(cc4)C1=O,,6.7
232,,COC(=O)CCC(=O)C(C#N)c1ccc(Cl)cc1Cl,,4.0
233,,COc1cccc2c1OC1c3ccccc3OCC1C2,,4.0
234,,N=C(N)N/N=C/c1c(-c2cscc2)nc2SCCn21,,4.13
235,,CCCC(=O)/C=C/S/C=C/C(=O)CCC,,4.55
236,,CCOC(=O)c1c(OC(=O)c2ccco2)c2c(s1)n(-c1ccccc1)c(=S)n(-c1ccccc1)c2=O,,4.41
237,,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,,4.0
238,,CCOC(=O)Sc1ncnc2c1[nH]cn2,,4.59
239,,CCOC(=O)CN1C(=O)c2c3c(cc([N+](=O)[O-])cc3ccc2)C1=O,,4.88
240,,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,,4.0
241,,COc1c(O)cc(O)c2c1oc(-c1ccccc1)cc2=O,,4.37
242,,O=C(O)c1cc2ccccc2c(/N=N\c2cc(C(F)(F)F)ccc2Cl)c1O,,4.55
243,,O=C(CC(C(=O)O)N1CCOCC1)c1ccccc1,,4.24
244,,O=C(O[C@H](/C=C/c1ccccc1)P1(=O)N(Cc2ccccc2)[C@H]2CCCC[C@@H]2N1Cc1ccccc1)c1ccccc1,,5.43
245,,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(Cl)cc2)CC1,,4.71
246,,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,,6.895
247,,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O,,4.0
248,,O=C1NC(=S)NC(=O)C1=Cc1ccc[nH]1,,4.57
249,,CCN(CC)c1c(C(=O)OC)[nH]nc1-c1ccccc1,,4.5
250,,COc1ccc(OC)c(CCc2cc(OC)c(OC)cc2C)c1,,4.53
251,,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1,,4.496666666666666
252,,COc1cc(/C=C/C(=O)c2c(C)nc(-n3nc(-c4ccccc4)cc3-c3ccccc3)s2)ccc1O,,4.0
253,,Cc1ccc2c(CC(=O)O)cc(=O)oc2c1,,4.0
254,,CCSc1nnc(-c2ccc3ccccc3c2O)n1-c1ccc(Cl)cc1,,5.35
255,,CN(C)CCCNc1ccnc2cc([N+](=O)[O-])ccc12,,4.65
256,,C=C1C(=O)OC2/C=C(/CO)C3(O)CC(O)C(C)(CC(OC(=O)/C(C)=C/C)C12)O3,,4.484999999999999
257,,COc1ccc(C(=O)/C=C/c2cc(O)c(O)cc2F)c(OC)c1,,4.98
258,,N#C[S-].c1cc2ccc3ccc[n+]4c3c2[n+](c1)[La+3]412([n+]3cccc4ccc5ccc[n+]1c5c43)[n+]1cccc3ccc4ccc[n+]2c4c31,,6.02
259,,CCCCCc1nnc(NS(=O)(=O)c2ccc(NC(=O)OCC(C)C)cc2)s1,,4.47
260,,Nc1nc(Cl)c(/N=N/c2ccc(Cl)cc2)c(NCC2(CO)CC(OCc3ccccc3)C2)n1,,4.83
261,,CC(C)(C)OC(=O)Nc1ccc2OC(C)(C)CC(NC(=O)Nc3cccc(C#N)c3)c2c1,,5.539999999999999
262,,C1=C(CC2=C[P+](c3ccccc3)(c3ccccc3)C=C(c3ccccc3)O2)OC(c2ccccc2)=C[P+]1(c1ccccc1)c1ccccc1,,6.31
263,,Cn1/c(=N\S(=O)(=O)c2ccccc2)n(S(=O)(=O)c2ccccc2)c2ccccc21,,4.32
264,,O=C(CC(C(=O)O)c1ccc2OCOc2c1)c1ccc2OCOc2c1,,4.266666666666667
265,,CCNC1=C(NC(=O)c2ccc(F)cc2)C(=O)c2ccccc2C1=O,,4.15
266,,O=C(c1cccc2ccccc12)C1S(=O)(=O)OCCOS1(=O)=O,,4.0
267,,CN(C)c1ccc2NC(=O)/C(=C\Nc3ccc(S(N)(=O)=O)cc3)c2c1,,4.6
268,,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12,,8.424999999999999
269,,Cc1ccc(C)n2c1nc1ccccc12,,4.48
270,,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,,8.0
271,,Cc1cc(Cl)ccc1NC(=O)/C(=N\NC(C)(C)C)C(C#N)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,,4.0
272,,COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,,6.025
273,,COc1cc([C@H]2c3cc4c(cc3[C@@H](Nc3ccc5OCOc5c3)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,7.535
274,,COc1ccc2oc(S(=O)(=O)N3CC(CCl)c4ccc([N+](=O)[O-])cc43)cc2c1,,6.56
275,,c1cc(-c2c(-c3cscc3)scc2)cs1,,4.335
276,,COc1ccc(NC2Oc3cc4c(cc3C(c3cc(OC)c(OC)c(OC)c3)C2C)OCO4)cc1,,6.16
277,,O=C(/N=N/c1ccc(Cl)cc1Cl)NNc1ccc(Cl)cc1Cl,,4.74
278,,O=C1C=CC(=O)N1c1ccc(I)cc1,,4.64
279,,Cc1c(/C=N/Nc2cc(C)c3cccc(C)c3n2)scc1,,4.0
280,,Cc1ccc2c(c1)[Sn](c1ccccc1)(c1ccccc1)c1cc(C)ccc1N2C,,4.5
281,,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,,6.08
282,,COC(=O)c1c(-c2ccc(Cl)cc2)c(=O)[nH]c(=S)[nH]1,,4.3
283,,COc1cc(NCCCCNC(=N)NC(=N)NC(C)C)c2ncccc2c1,,4.45
284,,CCC1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2OC1N1CCOCC1)OCO3,,5.36
285,,CO/N=C(\C)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,,4.57
286,,Cc1cn2c(/C=N/NC(=N)N)c(-c3cccs3)nc2s1,,4.97
287,,CSC(SC)=C1C(=O)N(c2ccccc2)N=C1C,,4.51
288,,CC(C)C[C@H](NC(=O)CCc1cccc2ccccc12)B(O)O,,5.323333333333333
289,,COc1cc(OC)c(/C=C/C(=O)c2c(OC)cccc2OC)c(OC)c1,,6.04
290,,COC(=O)[C@@H]1OC(C)(c2ccccc2)O[C@H]1C(=O)OC,,4.0
291,,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(OC(C)C)cc12,,5.465
292,,O1[As]2O[As]3O[As]1O[As](O2)O3,,5.484999999999999
293,,CN(CCNC(=O)c1c[nH]c2c1ccc1ccccc12)CCNC(=O)c1c[nH]c2c1ccc1ccccc12,,5.66
294,,COCCN(C(=O)c1ccccc1)C1CCC(=O)c2c1c1ccccc1[nH]2,,4.805
295,,N=C(Nc1ccccc1O)NS(=O)(=O)c1cc(C(=O)Nc2ccc(F)cc2)c(Cl)cc1SCc1ccccc1,,5.63
296,,OC1(c2ccc3ccccc3c2)c2c(C3=NCCN31)c1ccccc1c1ccccc21,,5.15
297,,O=c1c2cc(O)ccc2n2nnc3c2c1c(NCCNCCO)cc3,,4.64
298,,CCOC(=O)Nc1ccc2nc(Sc3ccc(Cl)cc3)sc2c1,,5.199999999999999
299,,CCOc1ccc(Nc2nc(-c3c(C)nc4ncccn34)cs2)cc1,,7.57
300,,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1c2[C@@H]3OC(C)(C)O[C@@H]3Cn2c2ccccc12,,4.72
301,,C=C(C)C1Cc2c(cc(OC)c3c2oc2c(O)cccc2c3=O)O1,,4.5
302,,C=C(C)[C@@H]1CCc2c(O)c(=O)c(O)cc(C)c2C1,,5.93
303,,O=C(COc1ccc(/C=C2\Oc3ccccc3C2=O)cc1)Nc1nc2c(CCCC2)s1,,5.51
304,,COc1cc(C(=O)N2CCN(c3ccccc3)CC2)c2ccccc2n1,,6.994999999999999
305,,COc1cc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)cc(OC)c1OC,,5.37
306,,O=C(N/C(=C\c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2[nH]1)c1ccccc1,,4.03
307,,CC(C)=Cc1cc(C)c2ccc(C)c3C(=O)C(O)=C(C)c1c32,,4.5
308,,C/C(=C\Cc1ccc(F)cc1)CCCCCC/C(C)=C/Cc1ccc(F)cc1,,5.44
309,,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,,4.0
310,,Oc1ccc(/N=N/c2ccc(Br)cc2)c(O)c1,,5.5
311,,O=C(CBr)NCCc1c[nH]c2ccccc12,,5.67
312,,CCCCCCCCCCCC(=O)Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1,,5.375
313,,CSc1nc2ccccc2c(=O)n1/N=C1\C(=O)N(CN2CCCCC2)c2ccc(Cl)cc12,,4.43
314,,CC(=O)O[Hg]c1sc([Hg]OC(C)=O)c([Hg]OC(C)=O)c1[Hg]OC(C)=O,,4.25
315,,CO/N=C1\CC(C)N2C(=O)C(C(C)C)NC(=O)C(NC(=O)c3c(N)c(=O)c(C)c4oc5c(C)ccc(C(=O)NC6C(=O)NC(C(C)C)C(=O)N7C(C)CC(O)C7C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC6C)c5nc-43)C(CO)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C12,,6.09
316,,CC1CCc2c(C1)c1c(nc(S)n(C)c1=O)s2,,4.47
317,,CCC1=NC(N/N=C/c2ccccc2O)=N/C1=C\c1ccccc1O,,4.890000000000001
318,,O=C1[C@H]2C3C=C4c5ccccc5N(c5ccccc5)C4([C@H]2C(=O)N1c1ccc(Br)cc1)[C@H]1C(=O)N(c2ccc(Br)cc2)C(=O)[C@@H]31,,4.0
319,,c1ccc(C2=NOC3C4CCC(C4)C23)cc1,,4.0
320,,Cc1cc(=O)[nH]c2c3C=CC(C)(C)Oc3ccc12,,5.135
321,,O=C1CSC(c2cccc(Cl)c2)N1c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1,,4.0
322,,COc1ccccc1-c1c2nc(C)cc(NCc3ccccn3)n2nc1C,,4.575
323,,CCOC(=O)c1c(C)n(Cc2ccc(Cl)cc2Cl)c2c1cc(O)c1c2c2c(CCCC2)[nH]1,,4.28
324,,CCCCCCCCCCC[C@@H](C[C@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O,,4.88
325,,CC(NC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,,4.0
326,,NC(=O)C(=O)n1ncc(Cl)c(Cl)c1=O,,4.17
327,,O=c1cc(-c2ccccc2)[nH]c2ccc(N3CCCC3)cc12,,7.255
328,,c1cc2nnc1SCCSCCCSCCS2,,4.0
329,,O=C(NCCCCCCNC(=O)NC1OCC(O)C(O)C1O)NC1OCC(O)C(O)C1O,,4.0
330,,CCOc1ccc(/N=C\c2cc(OC)c(OC)c(OC)c2)cc1,,4.0
331,,Cc1cccc(C(C)C)c1NC(=O)C(=O)CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],,4.43
332,,COc1ccccc1CNC1=Nc2ccncc2S(=O)(=O)N1c1ccccc1,,4.0
333,,COC(=O)[C@@H](NC(=O)[C@H](N)Cc1ccc(N(CCCl)CCCl)cc1)C(C)C,,4.74
334,,O=C1c2cccnc2S(=O)(=O)N1c1ccc(Br)cc1,,4.0
335,,O=C(N/N=C1/C(=O)c2c3c1cccc3cc1ccccc21)c1cccc(Cl)c1,,4.0
336,,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,,4.33
337,,C(=N/c1ccc(-c2nc3ccccc3[nH]2)cc1)\c1ccc[nH]1,,4.0
338,,COc1c(/C=C2\C(=O)Nc3ccc(F)c(C#CC4(O)CCNCC4)c23)[nH]cc1,,7.005
339,,CC1CC(NC2CCCCC2)=Nc2ccccc2N1Cc1ccccc1,,5.355
340,,Nc1cc2[n+](-c3cccc4ccccc34)c3c(nc2c2ccccc12)c1ccccc1c(N)c3.Nc1cc2c(nc3c4ccccc4ccc3[n+]2-c2cccc3ccccc23)c2ccccc12,,5.86
341,,COC(=O)c1c(C(=O)OC)c2c(s1)/C(=N/C(C)(C)C)S/C2=N\C(C)(C)C,,4.76
342,,COC(=O)/C=C\C(C#N)(C#N)/N=C/c1ccc(C)s1,,4.734999999999999
343,,Clc1ncnc2c1nc(C#Cc1ccccc1)n2Cc1ccccc1,,4.07
344,,O=C1C=CC(=O)c2c1ccc1c2n(-c2ccccc2[N+](=O)[O-])c2ccccc12,,4.665
345,,CC[C@]12C=CCN3CCC4(c5cc(/N=N/c6ccc([N+](=O)[O-])cc6)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,,4.82
346,,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,,6.743333333333333
347,,CN(C)CCNc1cccc2c1c(=O)c1cc(O)ccc1s2,,6.19
348,,CC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(NC(=O)OC(C)(C)C)C(C)C)C(=O)NCC(=O)OCc1ccccc1,,4.0
349,,Cc1ccc(OCC2OC(n3cnc4c(Cl)nc(Cl)nc43)CC2Oc2ccc(C)cc2)cc1,,5.46
350,,CCOC(=O)c1c(CBr)n2nc(-c3ccccc3)nc2s1,,5.29
351,,Cc1cc([N+](=O)[O-])c(S(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1,,4.630000000000001
352,,Cc1c(-c2ncc(-c3ccc(Cl)cc3)o2)c(-c2c(F)cccc2Cl)no1,,5.36
353,,CC(c1ccccc1)[C@@H](C(=O)Nc1ccc(I)cc1F)N1C(=O)N[C@H](c2ccc(OC[C@H](O)CO)cc2)C1=O,,4.845
354,,Nc1nc(N)c2cc(-c3ccccc3)cnc2n1,,5.02
355,,COc1ccc2[nH]c(Cl)c(/C=C3/C(=O)N(c4ccccc4)c4ccccc34)c2c1,,5.28
356,,O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)N2C(O)=NC(O)=NS2(=O)=O)c(S)cc1Cl,,4.6
357,,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,,5.305
358,,NC(=O)c1c(O)n(-c2ccccc2)nn1,,4.0
359,,O=C1[C@H]2C3c4ccccc4C([C@@H]4C(=O)N(c5ccccc5)C(=O)[C@H]34)[C@H]2C(=O)N1c1ccccc1,,5.23
360,,COc1ccc(/N=C\c2ccc(N(CCC#N)CCC#N)cc2)cc1,,4.32
361,,CCCOc1c2cc(COC3OC(CO)C(O)C(O)C3O)cc1Cc1cc(COC3OC(CO)C(O)C(O)C3O)cc(c1OCCC)Cc1cc(COC3OC(CO)C(O)C(O)C3O)cc(c1OCCC)Cc1cc(COC3OC(CO)C(O)C(O)C3O)cc(c1OCCC)C2,,4.31
362,,CS(=O)(=O)c1nc(-c2cc3c(CCC3)c(S(C)(=O)=O)n2)cc2c1CCCCC2,,4.0
363,,CN(C)CCCN1C(=O)N(CCCN(C)C)c2c3c1ccc([N+](=O)[O-])c3nc1ccc(O)cc21,,4.86
364,,CC[C@@]1(O)C(=O)OCc2c1cc1-c3c(Cn1c2=O)c(/C=N/c1ccccc1N[C@@H]1c2cc4c(cc2[C@@H](c2cc(OC)c(O)c(OC)c2)[C@H]2C(=O)OC[C@H]12)OCO4)c1ccccc1n3,,7.385
365,,COc1ccc(CNCCCN2C(=O)c3ccc4C(=O)N(CCCNCCCCNCCCN)C(=O)c5c4c3c(cc5)C2=O)c(OC)c1OC,,5.77
366,,CC(=O)/N=C1\N/C(=C\c2ccc(Cl)cc2)C(=O)N1/C=C1\C(=O)Oc2ccccc2C1=O,,4.0
367,,c1ccc(CSc2nnc3c4ccccc4c4ccccc4c3n2)cc1,,4.05
368,,CCCCC1=NNC(=O)C1,,4.0
369,,CC(=O)Oc1ccc(/C=C/C(=O)OCCOC(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O,,4.79
370,,OC(c1cc(-c2ccccc2)nc2c1ccc1ccccc12)C1CCCCN1,,5.73
371,,CCOC(=O)COC1=Nc2c3c(cc(Cl)nc3c(OC)c(OC)c2)C1=O,,5.21
372,,CCCCCCCCCCCCCCCC[C@H]1C[N+](C)(C)CCO[P@](C)(=O)O1,,5.145
373,,CCOc1ccc(/N=C/C=C(\Cl)c2ccc3ccccc3c2)cc1,,4.525
374,,O=c1/c(=C/c2ccccc2[N+](=O)[O-])sc2nc3ccccc3n12,,4.513333333333334
375,,CC1C=C(OC(=O)c2ccccc2)C(=O)C(n2cc(F)c(=O)[nH]c2=O)O1,,4.42
376,,CC1(C)N=c2cc3c(=Nc4ccccc4N3c3ccc(Cl)cc3)cc2N1c1ccc(Cl)cc1,,5.23
377,,COC(=O)/C(=C\c1ccco1)P(=O)(OC)OC,,4.07
378,,Cc1ccc(Cl)cc1Nc1nc(C(F)(F)F)ccc1C(=O)N/N=C/c1c(Cl)cccc1Cl,,5.825
379,,CN1CSC(=S)N(Cc2ccccc2)C1,,4.52
380,,O=C1c2ccccc2C(=O)c2c(NC(=O)C(Cl)CCl)cccc12,,4.69
381,,CN(C)c1ccc2nc3c([o+]c2c1)cc(NCCCNc1cc2[o+]c4cc(N(C)C)ccc4nc2c2ccccc12)c1ccccc13,,5.720000000000001
382,,Cc1nc2ccccc2c(=O)n1NC(=O)c1ccc(CS)cc1,,5.13
383,,CC1CCN(C2=[SH][Pt+2]3([SH]=C(N4CCC(C)CC4)[SH-]3)[SH-]2)CC1,,4.0
384,,CC1=C(N2CC2)C(=O)c2c(C1=O)n1CCC(O)c1n2,,6.663333333333334
385,,Cn1c(-c2c(N)n(CCCN3CCOCC3)c3nc(C#N)c(C#N)nc23)nc2ccccc21,,4.65
386,,O=C1[C@@H](Cl)C(c2ccccc2O)N1n1cnc2ccccc2c1=O,,4.2
387,,CC1(C)CCC[C@@]2(C)[C@@H]3C=C4OC(=O)C(CO)=C4[C@H]4O[C@@]34CC[C@H]12,,4.98
388,,CN(C)CCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C.SC1=NC=NC2=NC=NC12,,4.66
389,,C[As](C)SC(CC(=O)O)C(=O)O,,5.87
390,,COC(=O)c1cc2c(o1)-c1nccc3c1c(nc1ccccc13)C2=O,,5.33
391,,O=C1C=C(C2=CC(=O)C(=O)c3ccccc23)c2ccccc2C1=O,,4.45
392,,Cc1cccc(/C=N/NC(=S)NC2CCCCC2)n1,,4.54
393,,COc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)NC(N)=O)cc1,,4.0
394,,N=C(N)NN=c1c(=O)c2ccccc2c1=O,,4.91
395,,[O-]/[N+](=C\c1ccccc1)[C@H](COCc1ccccc1)c1ccccc1,,4.29
396,,CSC1=C(SC)C(=O)c2cn(C)c(=O)cc2C1=O,,4.795
397,,CCOc1ccc(NC(=O)/C(=C/c2ccccc2)C(C)=O)cc1,,4.654999999999999
398,,OCCNC1c2cc(Cl)ccc2-c2c(Cl)cc(Cl)cc21,,4.52
399,,Nc1nc(=O)n(C2CC(O)C(CO)O2)cn1,,4.667272727272728
400,,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,,4.58
401,,C=C(C)C(=O)OC1CC2(C)OC2CC(OC(C)=O)/C(C)=C/C2OC(=O)C(=C)C21,,4.72
402,,CC1=C(C)C(=O)C(C2=C(C3=CC(=O)C(C)=C(C)C3=O)C(=O)C(C)=C(C)C2=O)=CC1=O,,4.52
403,,CC(C)(C)[Si](C)(C)OCC1C=CC(n2cnc3c(N)ncnc32)O1,,4.0
404,,CC(=O)/C(=C\I)c1ccccc1,,4.8
405,,CN(C)c1ccc(C(C=C2c3ccccc3Sc3ccccc23)=C(C#N)C#N)cc1,,4.0
406,,CCOC(=O)c1c[nH]c2c(OCc3ccccc3)c3ccccc3c(O)c2c1=O,,5.035
407,,COc1ccc(N(C)c2ncnc3c2c(C)co3)cc1,,8.0
408,,COc1cc2[n+](C)n3c4ccccc4/c(=C/c4ccc(N(C)C)cc4)c3c2cc1,,6.625
409,,Cc1nc2ccccc2c(-n2cccn2)c1CCn1cccn1,,4.0
410,,CN1CCN(Cc2c[nH]c3c(O)c4c(C(=O)c5ccccc5C4=O)c(O)c23)CC1,,4.97
411,,C=CC(OC(C)=O)c1ccc(OC(C)=O)cc1,,4.699999999999999
412,,COc1ccc2c(c1)/c(=C/c1ccc(N(C)C)cc1)c1cc(-c3ccccc3)[n+](C)n12,,6.425000000000001
413,,CC1=C(C)C(=O)OC(C(C)(O)C2(O)CCC3(O)C4CC(Cl)C5(O)C(O)C=CC(=O)C5(C)C4CCC32C)C1,,4.16
414,,CSC12c3c(CC(C)(C)CN1C(=O)C2Oc1ccccc1)n(-c1ccc(I)cc1)c(C)c3,,4.015000000000001
415,,COc1ccc(-c2nc3ccccc3c(=S)n2OC(C)=O)cc1,,5.6
416,,Clc1ccc(-c2nc3ccc4ccccc4c3c3c2CCCC3)cc1,,4.2
417,,Nc1nc(Cl)c(/C=N\O)c(NCC2(CO)CC(=O)C2)n1,,4.51
418,,CCCc1c(Cl)nc(Cl)nc1Cl,,5.33
419,,O=C1/C(=C\c2ccc(Cl)cc2)CN(C(=O)c2ccccc2)C/C1=C\c1ccc(Cl)cc1,,5.5
420,,O=C1c2c3c(cccc3ccc2)C(=O)N1CCCCCN1CCN(CCCCCOc2ccc(-c3nc4ccc(N5CCOCC5)cc4[nH]3)cc2)CC1,,5.655
421,,O=C(O)CCCc1ccc2CC3(Cc2c1)Cc1cc2c(cc1C3)CCCC2,,5.19
422,,COc1cc2c(cc1[N+](=O)[O-])c(C)cc(=O)o2,,4.045
423,,COc1ccccc1NC(=O)c1c(C)c2c(ncn(CCOc3ccccc3)c2=O)s1,,5.47
424,,CC1=C2c3ccccc3N(S(=O)(=O)c3ccccc3)[C@H]2[C@H](C(=O)N2C3C[C@@H]4CC[C@@]3(CS2(=O)=O)C4(C)C)CC1,,4.45
425,,Cc1cc(NC(=O)NC(=O)c2ccccc2N)ccc1Oc1ncc(Br)cn1,,7.951666666666667
426,,CC[C@@]12CCCN3CCc4c([C@@H]31)n(C(=O)C2)c1ccccc41,,5.125
427,,CC(=O)O[C@H]1CC[C@@H]2[C@@H]3CC[C@@H]4Nc5c(cn[nH]5)C[C@]4(C)[C@@H]3CC[C@]12C,,4.0
428,,C#CCn1c(=O)c(Cl)cn(/C(=C/C(=O)OCC)C(=O)OCC)c1=O,,4.6
429,,Oc1cccc2cccnc12,,4.79
430,,CC(=O)c1c(OC(=O)c2cccs2)c2c(s1)n(-c1ccccc1)c(=S)n(-c1ccccc1)c2=O,,4.2
431,,COC(=O)C[C@@H]1NC(=O)[C@@H]1C(C)O,,4.0
432,,O=C1C(=O)c2ccc(Br)cc2-c2cc(Br)ccc12,,5.27
433,,CCCCCC/C=C1\CCC(CN(C)C)C1=O,,4.701666666666667
434,,CCCC/C=C1\CCC(CN2CCOCC2)C1=O,,5.0175
435,,COC(=O)c1cn(CC(O)CCl)nn1,,4.0
436,,COc1cc2c(-c3ccc(OC)c(=O)cc3[C@@H](N(C)C=O)CC2)c(OC)c1OC,,7.609999999999999
437,,COc1ccc(NC2=NCCO2)c2ccccc12,,5.0
438,,COc1ccc(-c2nn(-c3cccc(Cl)c3)cc2/C=C2\C(=N)N(c3ccccc3)N=C2N)cc1,,6.265000000000001
439,,Cc1ccc(C(=O)/C=C/c2ccccc2O)c(C)c1,,4.0
440,,CCCCc1nccc2c(C)c3c(cc12)c1ccccc1[nH]3,,5.47
441,,COC(=O)c1ccc(NCc2c(O)ccc(O)c2Br)cc1Cl,,4.26
442,,Cc1cc(=O)[nH]c2cc(NC(=O)C(CCCNC(=N)N)NC(=O)OCc3ccccc3)ccc12,,4.0
443,,N=c1oc2ccccc2cc1C(=O)Nc1nccs1,,4.35
444,,O=c1cc(NC2CCN(CCCc3ccccc3)CC2)c2cc(Cl)ccc2o1,,4.87
445,,COc1ccc(NS(=O)(=O)c2ccc3ncn(NS(=O)(=O)c4ccc(I)cc4)c(=O)c3c2)cc1,,4.0
446,,N#CCCN(CCC#N)c1ccc(/C=C(/NC(=O)c2cc([N+](=O)[O-])ccc2Cl)C(=O)NN)cc1,,4.0
447,,O=C1C(Cl)=C(OCCCl)C(=O)c2c(O)ccc(O)c12,,4.7
448,,CC(C)CCCC(C)[C@H]1CC[C@H]2NCCCC[C@@]21C,,5.18
449,,Nc1nc(Cl)c(N)c(NC23CC4CC(CC(C4)C2)C3)n1,,5.675
450,,O=C(Cn1c(C(=O)/C=C/c2cccs2)nc2ccccc21)c1ccc(Cl)cc1,,4.63
451,,COc1ccc2nc3cc(Cl)ccc3c(NCCNCC(O)CO)c2c1,,5.48
452,,C[C@@H]1CCCC2(O1)O[C@@H]1CC(=O)O[C@@H]1C1=C2C(=O)c2ccccc2C1=O,,4.77
453,,C[n+]1c2ccccc2c2/c(=C\C#N)c3ccccc3n21,,5.16
454,,NC(=O)CCC(Nc1c2ccccc2nc2ccccc12)C(=O)O,,4.0
455,,O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2ccc(O)cc2)=C1Cl,,4.44
456,,Cc1cccc(/C=N/NC(=S)N(C)CCc2ccccn2)n1,,6.38
457,,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(-c5cccc(O)c5)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,5.02
458,,COc1ccc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)cc1OC,,5.896666666666667
459,,CCCCn1/c(=N/C(=S)N(C)C)ss/c1=N\C(=S)N(C)C,,4.0
460,,OC(Cc1ccncc1)C(Cl)(Cl)Cl,,4.0
461,,O=C1c2ccccc2C(C2c3ccccc3C(=O)c3cc(Br)ccc32)c2ccc(Br)cc12,,4.0
462,,Cc1[nH]c(=O)[nH]c(=O)c1/C=C/C(=O)NC(CO)C[S+]([O-])C[S+](C)[O-],,4.587999999999999
463,,COC(=O)NC1(NC(=O)OC)NC(=O)c2cc(OC)c(OC)cc2N1,,4.21
464,,O=C(/C=C/c1ccccc1)C[C@@H](O)C[C@@H]1CC=CC(=O)O1,,4.73
465,,CSc1nc(SC)c2cnn(-c3ccnc4cc(Cl)ccc34)c2n1,,4.065
466,,Cc1c(C)n(Nc2ccccc2)c(SCC(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)n1,,5.54
467,,COc1ccc2nccc(C=O)c2c1,,4.0
468,,Cc1ccc(-n2c3c(CCc4ccccc4C3=O)c3c(CN)c(O)ccc32)cc1,,4.73
