DeepBio_id,smiles,sweet
504,COc1cccc(CCc2ccc(OC)c(O)c2)c1,1
518,CN(C)C(N)=O,1
431,CC(C)CC(=O)OCC=Cc1ccccc1,1
418,CC(C)=CC=CC(C)=O,1
417,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,1
407,CC=C(C)C(=O)OCCc1ccccc1,1
539,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,1
434,COc1cc(C=CC(C)=O)ccc1O,1
430,CC(C)C(=O)OCC=Cc1ccccc1,1
607,CC12CCC(C)(CC1C1=CCC3C(C)(CCC4C(C)(C)C(CCC34C=O)OC3OC(C(O)C(O)C3OC3OC(C(O)C(O)C3O)C(O)=O)C(O)=O)C1(C)CC2)C(O)=O,1
663,CC(COC(=O)C(C)=C)NC(=O)C(N)CC(O)=O,1
629,CCOCCC(C)NC(=O)C(N)CC(O)=O,1
672,CC(COC(=O)C1CCC1C)NC(=O)C(N)CC(O)=O,1
662,CC(C)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
616,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C22CC1OC2=O,1
566,CC(C)Oc1ccc(cc1N)[N+]([O-])=O,1
574,ON=Cc1ccco1,1
577,CC1OC(OC2C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)c(O)c2)C(O)C(O)C1O,1
558,CCOc1ccc(cc1N)[N+]([O-])=O,1
649,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CC(O)=O,1
631,CCC(Cc1ccccc1)NC(=O)C(N)CC(O)=O,1
638,CCCCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
572,Nc1cccc2c1C(=O)NS2(=O)=O,1
641,COC(=O)C(C)CC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
584,OCC1(O)OCCC(O)C1O,1
576,CC(=O)OC1C(Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,1
557,COc1ccc(cc1N)[N+]([O-])=O,1
554,OC(=O)CNC(=O)Nc1ccc(cc1)C#N,1
647,COC(=O)C(CSC(C)(C)C)NC(=O)C(N)CC(O)=O,1
552,COC(=O)C(CC(=O)CNC(=O)Nc1ccc(cc1)C#N)Cc1ccccc1,1
637,CCCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
634,COC(=O)C(CC1CCCCC1)NC(=O)C(N)CC(O)=O,1
604,OCC1OC(Oc2ccc(cc2)C2CC(=O)c3ccc(O)cc3O2)C(O)C(O)C1O,1
657,CC(C)CC(=O)OCCNC(=O)C(N)CC(O)=O,1
570,Oc1ccc2C(=O)NS(=O)(=O)c2c1,1
567,Nc1cc(ccc1O)[N+]([O-])=O,1
623,CC(Cc1ccc(F)cc1)NC(=O)C(N)CC(O)=O,1
596,OCC1OC(OC2(CF)OC(CF)C(O)C2O)C(O)C(O)C1F,1
551,OC(=O)CNC(Nc1ccc(cc1)C#N)=NC1CCCCCCCC1,1
635,CCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
640,COC(=O)C(CCCNOC(C)=O)NC(=O)C(N)CC(O)=O,1
583,COC1(CO)OCC(O)C(O)C1O,1
620,CC(Cc1ccccc1)NC(=O)C(N)CC(O)=O,1
626,CCCCC(C)NC(=O)C(N)CC(O)=O,1
624,CC(Cc1ccco1)NC(=O)C(N)CC(O)=O,1
621,CC(Cc1ccc(C)cc1)NC(=O)C(N)CC(O)=O,1
666,CCC(C)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
628,CC(C)CCC(C)NC(=O)C(N)CC(O)=O,1
627,CCCCCC(C)NC(=O)C(N)CC(O)=O,1
600,OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1F,1
639,COC(=O)C(CCCCNOC(C)=O)NC(=O)C(N)CC(O)=O,1
35,Nc1ccccc1C(O)=O,1
669,CC(COC(=O)C1CC1C)NC(=O)C(N)CC(O)=O,1
611,CC(C1CCC2(C)C3CCC4C5(CC35CCC12C)CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C4(C)C(O)=O)C1CC=C(C)C(=O)O1,1
590,CC(=C(C)c1ccccc1)c1nc2c(cc(c3ccccc23)S(O)(=O)=O)n1Nc1ccccc1,1
674,CC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
605,CC(=O)NC(C=O)C(O)C(O)C(O)CO,1
632,CC(C)(Cc1ccccc1)NC(=O)C(N)CC(O)=O,1
667,CC(C)CC(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
673,CC(COC(=O)C1CCCC1)NC(=O)C(N)CC(O)=O,1
659,CCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
670,CC(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,1
619,NC(CC(O)=O)C(=O)NCCC1CCCCC1,1
644,CCSCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
676,NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CC1,1
555,OC(=O)CNC(=O)Nc1ccc(cc1)[N+]([O-])=O,1
545,CC(NC(=O)C(N)CC(O)=O)NC(=O)c1ccccc1,1
547,CC(NC(=O)C(N)CC(O)=O)NC(=O)C1C(C)CCCC1C,1
549,CC(NC(=O)C(N)CC(O)=O)NC(=O)C12CC3CC(CC(C3)C1)C2,1
546,CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CCCCC1,1
548,CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CC2CCC1C2,1
609,CC1(C)C(CCC2(CO)C1CCC1(C)C2CC=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C(O)=O)C(O)=O,1
571,Clc1cccc2c1C(=O)NS2(=O)=O,1
652,CCC(=O)OCCNC(=O)C(N)CC(O)=O,1
569,Nc1ccc2C(=O)NS(=O)(=O)c2c1,1
613,CCCC1=C(C)OS(=O)(=O)NC1=O,1
565,Nc1cc(ccc1OC=C)[N+]([O-])=O,1
658,CC(COC(C)=O)NC(=O)C(N)CC(O)=O,1
561,Nc1cc(ccc1Cl)[N+]([O-])=O,1
542,CC(NC(=O)C(N)CC(O)=O)NC(=O)C(C1CC1)C1CC1,1
582,OC(=O)CCNC(=O)Nc1ccc(cc1)C#N,1
622,CC(COc1ccccc1)NC(=O)C(N)CC(O)=O,1
668,CC(COC(=O)C(C)(C)C)NC(=O)C(N)CC(O)=O,1
630,CCCCCCC(C)NC(=O)C(N)CC(O)=O,1
612,CC(C1CCC2(C)C3CCC4C5(CC35CCC12C)CCC(OC1OC(C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(O)=O)C4(C)C(O)=O)C1CC=C(C)C(=O)O1,1
564,Cc1ccc(cc1N)[N+]([O-])=O,1
559,CCCCOc1ccc(cc1N)[N+]([O-])=O,1
568,Nc1cccc2C(=O)NS(=O)(=O)c12,1
580,OC(=O)CCNC(=S)Nc1ccc(cc1)[N+]([O-])=O,1
661,CCCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
603,NC(Cc1c[nH]c2cc(Cl)ccc12)C(O)=O,1
560,Nc1cc(ccc1F)[N+]([O-])=O,1
573,O=C1NS(=O)(=O)c2cscc12,1
671,CCC(CC)C(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
543,CC(NC(=O)C(N)CC(O)=O)NC(=O)C1CCCC1,1
598,OCC1OC(OC2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,1
578,Cc1ccc(NC(N)=O)cc1,1
556,Nc1cccc(c1)[N+]([O-])=O,1
550,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,1
597,OCC1OC(OC2(CI)OC(CI)C(O)C2O)C(O)C(O)C1I,1
660,CC(COC(=O)C=C)NC(=O)C(N)CC(O)=O,1
653,CCCC(=O)OCCNC(=O)C(N)CC(O)=O,1
656,NC(CC(O)=O)C(=O)NCCOC(=O)C1CCC1,1
599,OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1F,1
655,NC(CC(O)=O)C(=O)NCCOC(=O)C1CC1,1
587,CCC1=C(C)OS(=O)(=O)NC1=O,1
563,Nc1cc(ccc1I)[N+]([O-])=O,1
665,CCCCC(=O)OCC(C)NC(=O)C(N)CC(O)=O,1
617,OCC(O)C(O)C(O)C=O,1
650,COC(=O)CCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
610,COC(=O)C1OC(OC2CCC34CC33CCC5(C)C(CCC5(C)C3CCC4C2(C)C(O)=O)C(C)C2CC=C(C)C(=O)O2)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
595,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1Br,1
594,OCC1OC(OC2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,1
588,CCC1=C(C)C(=O)NS(=O)(=O)O1,1
586,CC1=C(C)C(=O)NS(=O)(=O)O1,1
593,OCC1OC(OC2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1Br,1
591,OCC1OC(OC2(CCl)OC(CCl)C(Br)C2O)C(O)C(O)C1Cl,1
592,OCC1OC(OC2(CCl)OC(CCl)C(F)C2O)C(O)C(O)C1Cl,1
645,CCCSCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
618,NC(CC(O)=O)C(=O)NCCc1ccc(F)cc1,1
648,COC(=O)C(COC(C)(C)C)NC(=O)C(N)CC(O)=O,1
602,CC12CCCC(C)(C1C(O)(C(O)=O)c1ccccc21)C(O)=O,1
553,COC(=O)C(NC(=O)C(N)C(O)=O)C(=O)OC1C(C)(C)C2CCC1(C)C2,1
642,CCCC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC,1
615,O=C1NS(=O)(=O)OC=C1,1
608,CC1(C)C(CCC2(CO)C1CCC1(C)C2CCC2C3=CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C(O)=O)C(O)=O,1
562,Nc1cc(ccc1Br)[N+]([O-])=O,1
651,CC(=O)OCCNC(=O)C(N)CC(O)=O,1
585,CCC1=CC(=O)NS(=O)(=O)O1,1
614,CCC1=COS(=O)(=O)NC1=O,1
664,CC(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,1
581,OC(=O)CCNC(=O)Oc1ccc(cc1)[N+]([O-])=O,1
575,ON=Cc1ccc(Cc2ccccc2)o1,1
646,COC(=O)C(CSC(C)C)NC(=O)C(N)CC(O)=O,1
643,COC(=O)CCCNC(=O)C(N)CC(O)=O,1
759,CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1,1
784,CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OCC(O)C(O)C1O)C(O)=O,1
804,OC[C@H]1O[13CH](O)[C@H](O)[C@@H](O)[C@H]1O,1
797,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)CC(O)=O,1
787,OCC(O)C(O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C(O)CO,1
783,[KH],1
781,CC(CCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,1
691,CCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(C)C,1
795,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1
778,CC(=C)C1CCC2(C)C(CC(OC3OCC(O)C(O)C3O)C3C(CCC23C)C(C)(O)CC=CC(C)(C)O)C1(C)CCC(O)=O,1
717,COC(=O)CCNC(=O)C(N)CC(O)=O,1
697,CCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
720,COC(=O)C(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(O)=O,1
707,CC(C)(C)OC(=O)CCNC(=O)C(N)CC(O)=O,1
686,CCC(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,1
751,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCC(C)C1,1
733,CC(C)COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
678,CCCC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
757,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1C,1
744,CCCCOC(=O)C(C)NC(=O)C(N)CC(O)=O,1
761,Cc1cccc(CNC(Nc2ccc(cc2)C#N)=NCC(O)=O)c1,1
718,CC(C)OC(=O)CCNC(=O)C(N)CC(O)=O,1
737,CCCOC(=O)CNC(=O)C(N)CC(O)=O,1
705,CC(CC(=O)OC1CCCCC1)NC(=O)C(N)CC(O)=O,1
723,CCOC(=O)C(CO)NC(=O)C(N)CC(O)=O,1
747,CC(C)OC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C,1
749,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(C)(C)C,1
734,CC(O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,1
711,NC(CC(O)=O)C(=O)NCCC(=O)OC1CCCCC1,1
694,CC(C)C(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,1
681,CCC(C)C(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
683,CCC(COC(C)=O)NC(=O)C(N)CC(O)=O,1
727,NC(CC(O)=O)C(=O)NC(CO)C(=O)OC1CCCCC1,1
785,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(O)=O,1
704,CC(CC(=O)OC(C)(C)C)NC(=O)C(N)CC(O)=O,1
799,OC[C@H]1O[C@@H](OC2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1
700,COC(=O)C(COC(=O)C(C)(C)C)NC(=O)C(N)CC(O)=O,1
739,CCCOC(=O)C(CCC)NC(=O)C(N)CC(O)=O,1
722,COC(=O)C(CO)NC(=O)C(N)CC(O)=O,1
779,CC12CCCC(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,1
735,CCCOC(=O)C(CC)NC(=O)C(N)CC(O)=O,1
729,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
743,CC(C)OC(=O)C(C)NC(=O)C(N)CC(O)=O,1
702,CC(C)OC(=O)CC(C)NC(=O)C(N)CC(O)=O,1
780,OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4c3c(O)cc3OC5(Oc6cc(O)cc(O)c6C(C5O)c43)c3ccc(O)cc3)c3ccc(O)cc3)c2OC1c1ccc(O)cc1,1
745,CCCCCOC(=O)C(C)NC(=O)C(N)CC(O)=O,1
762,CC1OC(OC2CC3C4(C)CCC(OC5OC(COC(C)=O)C(O)C5O)C(C)(C)C4CCC3(C)C3(C)CCC(C23)C2(C)CCC(O2)C(C)(C)O)C(O)C(O)C1O,1
777,CC1OC(OC2CC3C(C)(CCC(O)=O)C(CCC3(C)C3(C)CCC(C23)C(C)(O)CC=CC(C)(C)O)C(C)=C)C(O)C(O)C1O,1
775,CC(C1CCC2C3=CC(=O)C4CC(CCC4(C)C3CCC12C)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C1CCC(C)C(OC2OC(C)C(O)C(O)C2O)O1,1
709,CCCC(C)OC(=O)CCNC(=O)C(N)CC(O)=O,1
714,CC(CNC(=O)C(N)CC(O)=O)C(=O)OC1CCCC1,1
728,COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
766,COc1ccc(cc1O)C(O)Oc1ccccc1,1
756,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,1
773,CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)C(O)C(O)C1O,1
740,COC(=O)C(C)NC(=O)C(N)CC(O)=O,1
782,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(O)C(OC2CC(OC)C(OC3CC(OC)C(OC4CC(OC)C(OC5OC(C)C(OC6OC(CO)C(O)C(O)C6O)C(OC)C5O)C(C)O4)C(C)O3)C(C)O2)C(C)O1,1
732,CCCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
713,CC(CNC(=O)C(N)CC(O)=O)C(=O)OC(C)(C)C,1
721,CCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
736,COC(=O)CNC(=O)C(N)CC(O)=O,1
725,CCCCOC(=O)C(CO)NC(=O)C(N)CC(O)=O,1
726,CC(C)COC(=O)C(CO)NC(=O)C(N)CC(O)=O,1
768,COc1ccc2C3c4ccccc4OCC3(O)Oc2c1,1
679,NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CCC1,1
712,CC(C)OC(=O)C(C)CNC(=O)C(N)CC(O)=O,1
692,CC(C)C(COC(=O)C(C)C)NC(=O)C(N)CC(O)=O,1
690,CC(C)C(COC(C)=O)NC(=O)C(N)CC(O)=O,1
703,CCC(C)OC(=O)CC(C)NC(=O)C(N)CC(O)=O,1
754,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(C)(C)C,1
774,CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(O)c(C(=O)CCc3ccc(O)c(O)c3)c(O)c2)C(O)C(O)C1O,1
606,CC1(C)C(CCC2(C=O)C1CCC1(C)C2CCC2C3=CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C(O)=O)C(O)=O,1
786,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,1
688,CC(O)C(COC(C)=O)NC(=O)C(N)CC(O)=O,1
695,CCCC(COC(C)=O)NC(=O)C(N)CC(O)=O,1
689,CCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(C)O,1
746,CCC(NC(=O)C(N)CC(O)=O)C(=O)OC(C)C,1
750,CCC(CC)OC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC,1
770,CC(CCC(OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,1
742,CCCOC(=O)C(C)NC(=O)C(N)CC(O)=O,1
706,CCC(C)OC(=O)CCNC(=O)C(N)CC(O)=O,1
716,COC(=O)CC(C)NC(=O)C(N)CC(O)=O,1
771,CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(O)C(O)C(O)C1CO)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,1
687,CCC(COC(=O)C1CCC1)NC(=O)C(N)CC(O)=O,1
764,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O)cc2O)cc1O,1
684,CCC(COC(=O)CC)NC(=O)C(N)CC(O)=O,1
731,CC(C)OC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
680,CC(C)CC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
696,COC(=O)C(COC(C)=O)NC(=O)C(N)CC(O)=O,1
730,CCCOC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,1
724,CC(C)OC(=O)C(CO)NC(=O)C(N)CC(O)=O,1
758,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C,1
738,NC(CC(O)=O)C(=O)NCC(=O)OC1CCCCC1,1
805,O[13CH2][13C@H]1O[13CH](O)[13C@H](O)[13C@@H](O)[13C@@H]1O,1
753,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(=O)OC1CC2CCC1(C)C2(C)C,1
767,Oc1ccc2C3c4cc(O)c(O)cc4OC3(O)COc2c1O,1
1648,CC[C@H](C)C(=O)C1=C(O)[C@@](O)([C@H](O)CCC(C)C)[C@@H](CCC(C)C)C1=O,0
765,CCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,1
752,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CC(C)CC(C)(C)C1,1
682,NC(CC(O)=O)C(=O)NC(CO)COC(=O)C1CCCC1,1
763,CC(CCC1=C(CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C)C=O)=CCO,1
693,CC(C)C(COC(=O)C1CC1)NC(=O)C(N)CC(O)=O,1
755,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC1CCCC1,1
698,CCCC(=O)OCC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
806,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[11CH2]O,1
701,CCOC(=O)CC(C)NC(=O)C(N)CC(O)=O,1
708,CCC(CC)OC(=O)CCNC(=O)C(N)CC(O)=O,1
760,NC(=O)c1c(Br)cc(Br)c(CCC(O)=O)c1Br,1
715,CC(CNC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,1
677,CC(C)C(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
807,O[13CH2][C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,1
808,O[14CH2][14C@H]1O[14CH](O)[14C@H](O)[14C@@H](O)[14C@@H]1O,1
809,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[13C@@H]1O,1
810,OC[C@H]1O[13CH](O)[13C@H](O)[C@@H](O)[C@@H]1O,1
793,O[11CH2][11C@H]1O[11CH](O)[11C@H](O)[11C@@H](O)[11C@@H]1O,1
794,O[11CH2]C1OC(O)C(O)C(O)C1O,1
796,OC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,1
792,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
790,OC[C@H]1O[C@@H](O)[C@@H](O)C(O)[C@@H]1O,1
791,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
798,OC[C@H]1O[C@@H](O)[C@H](O)[13C@@H](O)[C@@H]1O,1
800,O[13CH2][C@H]1O[13CH](O)[C@H](O)[C@@H](O)[C@@H]1O,1
801,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[13CH2]O,1
803,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[14CH2]O,1
903,CCOC(=O)C(C)C=CC,1
901,CCCCCC=CCC(=O)OC,1
878,N[C@@H](C[C@@](O)(CC1=NCc2ccccc12)C(O)=O)C(O)=O,1
814,OC[C@H]1O[C@H](O)[C@H](O)[13C@@H](O)[C@@H]1O,1
351,COc1ccc(C=CC)cc1,1
887,OCC1O[C@@](CCl)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1
654,CC(C)C(=O)OCCNC(=O)C(N)CC(O)=O,1
359,COC1OC(CO)C(O)CC1O,1
25854,CCCCCCC=CCCCCCCCCCC(=O)OCC(O)CO,0
815,OC[C@H]1O[C@H](O)[C@H](O)[13C@@H](O)[13C@@H]1O,1
685,CCC(COC(=O)C(C)C)NC(=O)C(N)CC(O)=O,1
636,COC(=O)C(CCC(C)C)NC(=O)C(N)CC(O)=O,1
831,COC(=O)C1O[C@H](OC2CC[C@]34C[C@@]33CC[C@@]5(C)[C@H](CC[C@@]5(C)[C@H]3CC[C@H]4[C@@]2(C)C(O)=O)C(C)[C@H]2CC=C(C)C(=O)O2)C(O[C@H]2OC(CO)C(O)C(O)C2O)C(O)C1O,1
897,CCOc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3O[C@H]3OC(C)C(O)C(O)C3O)cc2O)cc1O,1
853,CCOC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(=O)OC1CC2CC[C@]1(C)C2(C)C,1
896,COC(=O)C(NC(=O)C(N)CC(O)=O)C(=O)OC(=O)OC1CC2CC[C@]1(C)C2(C)C,1
811,O[13CH2][13C@H]1O[13CH](O)[13C@H](O)[C@@H](O)[C@@H]1O,1
857,COc1ccc2C3c4ccccc4OC[C@@]3(O)Oc2c1,1
589,CC1=COS(=O)(=O)NC1=O,1
899,CC([C@H]1CC[C@@H]2C3=CC(=O)[C@H]4CC(CC[C@]4(C)[C@@H]3CC[C@@]12C)O[C@H]1OC(CO)C(O)C(O)C1O[C@H]1OC(C)C(O)C(O)C1O)[C@H]1CCC(C)C(O[C@H]2OC(C)C(O)C(O)C2O)O1,1
544,CC(NC(=O)C(N)CC(O)=O)NC(=O)C1C(C)(C)CCC1(C)C,1
719,CCOC(=O)CC(NC(=O)C(N)CC(O)=O)C(=O)OC,1
880,C[C@@H](NC(=O)[C@@H](N)CC(O)=O)C(=O)NC1C(C)(C)SC1(C)C,1
817,O[14CH2][14C@H]1O[14C@H](O)[14C@H](O)[14C@@H](O)[14C@@H]1O,1
912,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
913,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
876,COc1ccc(cc1O)C1Cc2cccc(O)c2C(=O)O1,1
820,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1
675,CCC(=O)OCC(CO)NC(=O)C(N)CC(O)=O,1
893,OCC1OC(OCC(O)C(O)C(O)C(=O)CO)C(O)C(O)C1O,1
769,OCC(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(=O)CO,1
874,OCC(O)[C@@H](OC1OC(CO)C(O)C(O)C1O)C(O)C(=O)CO,1
813,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,1
914,CC(C)=CCC[C@](C)(O)[C@@H]1CCC(C)=CC1=O,1
530,COCC1OC(CO)(OC2OC(CO)C(OC)C(O)C2O)C(O)C1O,1
633,CCCCCC(C)C(C)NC(=O)C(N)CC(O)=O,1
909,CCCC(=O)OCC=Cc1ccccc1,1
523,OC1CC(O)C(O)C(O)C1O,1
423,OCC1OC(CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1Cl,1
910,CC(C)CCOC(=O)C=Cc1ccccc1,1
748,CCCC(NC(=O)C(N)CC(O)=O)C(=O)OC(C)C,1
818,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H]([13CH2]O)[C@H](O)[C@H](O)[C@H]1O,1
841,OCC1OC(O[C@]2(CCl)OC(CCl)C(Cl)C2O)C(O)C(O)C1Cl,1
894,OCC1OC(O[C@]2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1O,1
848,OCC1OC(O[C@]2(CBr)OC(CBr)C(Br)C2O)C(O)C(O)C1F,1
