NSC #,LC:A549/ATCC,smiles
114781,8.33,C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H](OC)[C@@H]2C[C@@H](O)C(C)(C)[C@@H](C[C@@H](COC)OC)O2)O[C@H](C)[C@@H]1C
11511,4.49,CC1=C(c2ccccc2)C(O)(c2ccccc2)C(C)C1=O
115447,6.050000000000001,Nc1c2c(=O)[nH]c(=O)c2c(N)c2c(=O)c3ccccc3c(=O)c12
115497,4.6,CCCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(O)c(C)c(O)c(C(=O)CCC)c2O)C1=O
115526,4.0,Cc1nnc2ccnn2c1C
115610,4.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
115618,4.0,O=C1Nc2ccccc2C1Cc1ccc([N+](=O)[O-])cc1
115625,4.0,NCCc1c[nH]c2ccc(OC(=O)C(=O)O)cc12
115684,6.095,O=C(C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-]
115712,6.44,Nc1ncnc2c1ccn2C1OC2COP(=O)(O)OC2C1O
115855,4.0,Cc1ccc2ccc(C)c(C)c2c1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O
115892,5.58,O=c1c2ccccc2oc2ccccc12.Oc1cccc2cccnc12
11590,4.0,OCCNc1ncnc2nc[nH]c12
115905,6.195,Cc1cc2c(C)c3cc(C)c(N)cc3nc2cc1N.Cl
115928,6.03,CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1.CCS(=O)(=O)O
115980,6.03,CN(C)c1ccc(/C=N/NC(=O)c2cccc3ccccc23)c(Cl)c1
11624,4.73,Cn1ncc2c(Sc3ccc(Cl)cc3)ncnc21
116280,6.545,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2nc[n+]([O-])c(N)c12
116282,6.335,Cl.Nc1ncnc2c1c(C(=O)NO)cn2C1OC(CO)C(O)C1O
116336,4.0,OCc1ccn2c1[C@@H](O)CC2
116491,4.82,CN1CCN(CC(=O)N2c3ccccc3Sc3cc4ccccc4cc32)CC1
116535,4.0,O=C1Nc2ccccc2/C1=N/Nc1c(F)c(F)c(F)c(F)c1F
116536,4.609999999999999,O=C1Nc2ccccc2/C1=N/Nc1ccc([N+](=O)[O-])cc1
116555,6.645,COC(=O)C1c2cc3c(cc2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C([N+](C)(C)[O-])C1O
116590,4.52,O=[N+]([O-])c1cccc(C2ON2C2CCCCC2)c1
11663,4.0,CCCOc1nc(SCCC)nc2c1cnn2-c1ccccc1
116640,4.86,N#Cc1cc(-c2ccccc2)[nH]c1-c1nccc2ccccc12
116661,6.15,c1ccc(C[PH](c2ccccc2)(C23C4=C5C6=C2[Fe]56432789C3=C2C7C8=C39)C23C4=C5C6=C2[Fe]56432789C3=C2C7C8=C39)cc1
11667,5.35,Cn1ncc2c(Nc3ccc(Br)cc3)nc(Nc3ccc(Br)cc3)nc21
11668,5.09,Cn1ncc2c(Nc3cccc(Cl)c3)nc(Nc3cccc(Cl)c3)nc21
116689,4.84,Cc1ccc([P+](Cc2ccc([N+](=O)[O-])cc2)(c2ccc(C)cc2)c2ccc(C)cc2)cc1.[Cl-]
116692,5.15,Cc1ccc([S+](c2ccccc2)c2cc(C)ccc2C)cc1.[Br-]
116693,5.055,Cc1ccc([S+](c2ccccc2)c2cc(C)ccc2C)cc1.O=C(OC(C(=O)[O-])C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1
116702,4.39,Cc1ccc(-c2nc(-c3nccc4ccccc34)oc2-c2ccccc2)cc1
116716,5.51,Cc1ccccc1[P+](Cc1ccccc1)(c1ccccc1)c1ccccc1.[Cl-]
116717,5.51,Cc1ccc([P+](Cc2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-]
116758,4.0,O=C(O)c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2
116787,7.654999999999999,COC1C(O)C(C)OC(O[C@H]2C[C@@H](O)[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)C1O
116789,6.42,COC1C(O)C(C)OC(OC2CC3CCC4C(CCC5(C)C(C6=CC(=O)OC6)CCC45O)C3(O)C(OC(C)=O)C2)C1O
117011,5.71,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)c(C)c1
117015,5.81,O=C1C=C(Nc2cccc(Br)c2)c2ccccc2C1=O
117017,5.4,O=C1C=C(Nc2ccc([N+](=O)[O-])cc2)c2ccccc2C1=O
117024,5.76,Cc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1
117028,5.845000000000001,Oc1c(CN2CCN(c3ccccc3)CC2)cc(Br)c2cccnc12
11713,4.74,O=C(O)c1cc2ccccc2c(/N=N/c2ccccc2)c1O
117180,7.542,CC(=O)OC1CC2(O)C(CCC3(C)C(c4ccc(=O)oc4)CCC32O)C2(C)C1=CC(O)C1OC12
117181,4.54,CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O
117185,5.27,C[n+]1c(/C=C/c2c[nH]c3ccccc23)ccc2ccccc21.[I-]
117186,4.369999999999999,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
117187,4.16,O=C1Nc2c(Cl)cc(Cl)cc2/C1=N/Nc1ccccc1[N+](=O)[O-]
117188,4.66,O=C1Nc2c(Cl)cccc2/C1=N/Nc1ccccc1[N+](=O)[O-]
117191,4.0,Cc1ccccc1N/N=C1\C(=O)Nc2ccccc21
117192,4.34,O=C1Nc2ccccc2/C1=N/Nc1ccccc1Cl
117194,5.03,O=C1Nc2ccc(Br)cc2/C1=N/Nc1ccccc1[N+](=O)[O-]
117196,4.32,O=C1Nc2cccc(C(F)(F)F)c2/C1=N/Nc1ccccc1[N+](=O)[O-]
117199,4.0,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=N/Nc1ccccc1[N+](=O)[O-]
117212,-1.4,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
117222,5.55,O=C(/C=C/c1ccccc1)C(Br)C(Br)c1ccccc1
117232,5.54,O=C(C(Br)C(Br)c1ccccc1)C(Br)C(Br)c1ccccc1
117269,4.0,NC1=NC(c2ccc(Cl)cc2)N(c2ccc(S(=O)(=O)Nc3ncccn3)cc2)C(N)=N1
117271,4.71,O=C1C(O)=C(C(C2=C(O)C(=O)c3ccccc3C2=O)c2ccc(Cl)cc2)C(=O)c2ccccc21
117274,4.48,O=C1C(O)=C(C(CCc2ccccc2)C2=C(O)C(=O)c3ccccc3C2=O)C(=O)c2ccccc21
117281,4.085,Nc1nc(N)c(/N=N/c2ccc([As](=O)(O)O)c(O)c2)c(N)n1
117285,4.0,Nc1nc(N)c(/N=N/c2ccc(C(=O)O)c(O)c2)c(N)n1
117356,7.415,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
117614,6.109999999999999,Nc1ccn(C2OC(COC(=O)C34CC5CC(CC(C5)C3)C4)C(O)C2O)c(=O)n1
117619,4.56,NC(=O)NC1C(c2ccccc2)=C1c1ccccc1
11773,4.0,CN(CC(=O)O)CC(=O)O
117915,4.555,Cc1ccc2c(c1)/C(=N/Nc1ccccc1[N+](=O)[O-])C(=O)N2
117917,5.35,Cc1cccc2c1NC(=O)/C2=N\Nc1ccccc1[N+](=O)[O-]
117949,4.0,CN(C)S(=O)(=O)c1ccc(Nc2ccc(O)c3c2C(=O)c2c([N+](=O)[O-])ccc(O)c2C3=O)cc1
118028,7.88,CN1c2ccccc2[Sn](C)(C)c2ccccc21
118030,4.5,Cc1ccc2c(c1)[Sn](c1ccccc1)(c1ccccc1)c1cc(C)ccc1N2C
118051,5.76,CCN(CC)C(=S)S[Bi](SC(=S)N(CC)CC)SC(=S)N(CC)CC
118090,3.9,Nc1nc(=O)c2ncc(=O)[nH]c2[nH]1
118095,5.69,Cl.Nc1cc(N)c(N)cc1N
118097,5.48,N#CSCc1c(Cl)cccc1Cl
118176,4.29,N=C1C(O)C2(I)c3ccccc3N3C(=N)C(O)C4c5ccccc5N1C4C32
118218,4.41,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
11841,4.0,COc1ccc2oc(=O)cc(C)c2c1
118516,4.28,O=C(O)CC1N[Cu]2(NC(CC(=O)O)C(=O)O2)OC1=O
118732,4.0,Cc1ccc(C)c2c1NC(=O)/C2=N\Nc1ccccc1[N+](=O)[O-]
118742,2.667777777777778,CNc1nc(N(C)C)nc(N(C)C)n1.Cl
118767,4.36,COc1cc(OCc2ccccc2)c2c(CCC(=O)O)cc(=O)oc2c1.COc1cc(OCc2ccccc2)cc2oc(=O)cc(CCC(=O)O)c12
11881,4.49,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2C(=O)c1ccccc1
118836,5.455,CC(=O)NC1=C(OS(=O)(=O)c2ccc(C)cc2)CN(C)C1=O
11897,4.0,CC1=C(O)C(=O)c2ccccc2C1=O
118976,5.345,S=C=NCc1ccccc1
118994,3.06625,O=C[C@@H](CO)O[C@H](C=O)n1cnc2c(=O)nc[nH]c21
11905,4.7700000000000005,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
119236,5.42,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1ccccc1C2=O
11926,4.335,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
119621,4.35,CCOC(=O)C1C(O)CC2c3ccccc3-c3ccccc3C21
11963,6.33,Cl.Oc1c(CNCCNCc2cc(Cl)cc(Cc3ccccc3)c2O)cc(Cl)cc1Cc1ccccc1
11969,5.95,Oc1c(Cl)cc(Cl)c(Cl)c1CNCCNCc1c(O)c(Cl)cc(Cl)c1Cl
119754,5.35,[Cl-].c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4
11981,5.25,CCCCC/N=C/c1c(O)c(O)c(C(C)C)c2cc(C)c(-c3c(C)cc4c(C(C)C)c(O)c(O)c(/C=N/CCCCC)c4c3O)c(O)c12
119889,4.0,O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1C1c2ccc(O)cc2Oc2cc(O)ccc21
1199,4.41,CC(C)(N)CO[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C
11991,4.35,CC(C)(C)C1=NN=C2c3ccccc3C(=O)C21
119910,4.88,O=C(O)C1CCCCC1c1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12
119913,4.46,CC1C2C=CC1C(c1c3ccc(=O)c(O)c-3oc3c(O)c(O)ccc13)C2C(=O)O
119915,4.0,O=C(O)CCc1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12
120050,4.0,Cl.NC(=O)c1c[nH]c2ncnc(N)c12
120186,4.57,Cc1ccc(S(=O)(=O)Nc2ccccc2C=O)cc1
120288,4.0,O=C(O)c1nnsc1-c1ccc(-c2snnc2C(=O)O)cc1
120634,4.0,NNS(=O)(=O)c1cc(C(=O)O)cc(C(=O)O)c1
120672,4.5,O=C(O)c1ccccc1/C=N/N=C1c2ccccc2-c2ccccc21
120925,7.135,CC1(C)N=C(N)N=C(N)N1c1ccc(OCCCNC(=O)Nc2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
120958,5.585,OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O
12097,5.37,O=c1ccc2nc3ccc(O)cc3oc-2c1
121073,4.81,CCCCCCC(C)CC(CCCCCC)NCCOC(=O)c1ccc([N+](=O)[O-])cc1
121129,4.82,CCCCCCC(C)CC(CCCCCC)NCCOC(=O)c1ccc([N+](=O)[O-])cc1.Cl
12113,5.38,COc1ccc(/C=C(/C)[N+](=O)[O-])cc1OC
121139,5.145,COc1ccc2c(=O)c3ccoc3n(CC=C(C)C)c2c1
121145,4.0,C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
121155,5.34,C/C(=C\c1ccc2ccccc2c1)[N+](=O)[O-]
121182,4.0,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1N
121208,5.46,COc1cc(-c2ccc(-[n+]3nc(-c4ccc([N+](=O)[O-])cc4)nn3-c3ccc([N+](=O)[O-])cc3)c(OC)c2)ccc1-[n+]1nc(-c2ccc([N+](=O)[O-])cc2)nn1-c1ccc([N+](=O)[O-])cc1.[Cl-]
121210,4.0,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)CC[C@@]43C)[C@@H]1CCC2=O
12129,4.0,O=S(=O)(O)c1cccc2ccc(O)c(/N=N\c3ccc(S(=O)(=O)c4ccc(/N=N/c5c(O)ccc6cccc(S(=O)(=O)O)c56)cc4)cc3)c12
121322,5.25,CC(=O)Nc1ccc2c(c1)[nH]c(=O)c1cc(Cl)ccc12
12150,5.195,Cc1cc(N)c2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1.Cl
12161,4.0,Nc1nc(=O)[nH]c2c1ncn2C1OC(CO)C(O)C1O
121713,4.9,Cc1ccc(SC2=C(N(C)C)C(=O)c3ccccc3C2=O)cc1
12174,4.0,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
121754,6.470000000000001,O=CN/N=C/c1ccc(Cl)c([N+](=O)[O-])c1
121771,4.25,Cl.N=C(N)SCCN1CCCCC1
12181,4.0,O=C(O)c1c(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)cc2ccccc2c1-c1ccccc1
121848,4.0,C[N+]1(C)CCc2cc(O)c(O)cc2C1Cc1ccc(O)c(O)c1.[Br-]
121868,4.0,O=C1/C(=C\c2ccccc2)C2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46
121879,4.845000000000001,Cc1cc(N(CCCl)CCCl)ccc1/C=N/c1ccc2ccccc2c1.Cl
121934,5.455,S=C(N/N=C/c1cc(Cl)cc(Cl)c1)NC12CC3CC(CC(C3)C1)C2
12198,4.710000000000001,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
122023,8.666666666666666,CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O
122060,5.77,CC1(C)N=C(N)N=C(N)N1c1ccc(OCCCNC(=O)Nc2cccc(S(=O)(=O)F)c2)c(Cl)c1.CCS(=O)(=O)O
122131,4.550000000000001,O=Cc1ccc(O)c2ncccc12
122226,4.16,C#C/C=C/CC1OC(C(Br)CC)CC(Br)C2CC1O2
122263,5.21,CC(C)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-]
122291,5.55,CCS(=O)(=O)O.Cc1ccc(NC(=O)NCCCOc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)cc1S(=O)(=O)F
122415,4.45,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O
122621,4.16,Cl.NCCSCCC(=O)O
122656,4.79,O=[N+]([O-])c1ccc(S(=O)Cc2ccccc2)c([N+](=O)[O-])c1
122657,4.943333333333334,O=[N+]([O-])c1ccc(S(=O)(=O)Cc2ccccc2)c([N+](=O)[O-])c1
122750,5.77842105263158,COC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
122758,4.398,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
122759,4.72,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
122819,6.843846153846154,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5CO[C@@H](c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
122822,5.35,CC(=O)Nc1ccc(/C=C/[N+](=O)[O-])cc1
122864,5.0633333333333335,O=[N+]([O-])/C=C/c1c(Cl)cccc1Cl
122870,7.75,Cc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12
123032,6.21,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(S(=O)(=O)F)cc2)cc1.CCS(=O)(=O)O
123111,8.0,COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CC2C3N2C)C1=O
123115,6.366,CCCNC1=C(C)C(=O)C2=C(C1=O)[C@H](COC(N)=O)[C@]1(OC)[C@@H]3N[C@@H]3CN21
123127,7.189050164473696,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(O)C(C)O1.Cl
123138,6.33,NC(CSC(c1ccccc1)(c1ccccc1)c1ccc(Cl)cc1)C(=O)O
123139,6.8149999999999995,Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1
123140,6.33,Cc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccc(C)cc2)cc1
123147,4.74,Cc1n[nH]c(C(F)(F)F)c1/N=N/N(C)C
123383,4.41,COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1OC
123399,5.585,O=C1CCC2=C3C4CCCCC4C(=O)C4CCCC(OC2C1)C34
123461,6.285,CC1(C)N=C(N)N=C(N)N1c1ccc(CCC(=O)Nc2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
123463,6.275,CCS(=O)(=O)O.Cc1cc(NC(=O)NCc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2)ccc1S(=O)(=O)F
123465,6.25,CC1(C)N=C(N)N=C(N)N1c1ccc(CNC(=O)Nc2ccc(S(=O)(=O)F)c(Cl)c2)c(Cl)c1.CCS(=O)(=O)O
123468,4.4,CCS(=O)(=O)O.Cc1ccc(C(=O)NCCCOc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)cc1S(=O)(=O)F
123469,5.855,CCS(=O)(=O)O.Cc1cc(NC(=O)NCCOc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)ccc1S(=O)(=O)F
123491,5.585,Cc1ccc(C(SCC(N)C(=O)O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1
123493,6.455,NC(CSC(c1ccccc1)(c1ccccc1)c1ccc(F)cc1)C(=O)O
123511,5.55,O=C1C(O)=C(CC=C(Br)Br)C(=O)c2ccccc21
123516,4.0,Br.NCCCOc1ccc([N+](=O)[O-])cc1Cl
123528,6.23,COc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1
123529,7.02,NC(CSC(c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1)C(=O)O
123794,4.0,Cc1ccc(O)c(C(=O)/C=C/c2ccccc2)c1
123814,5.14,O=[N+]([O-])c1ccc2c(c1)C(=NO)c1cc([N+](=O)[O-])ccc1-2
123829,6.13,COc1cc2c(cc1NC(=O)C(Cl)Cl)-c1ccc(NC(=O)C(Cl)Cl)cc1C2
123976,9.0675,COC1C(O)C(C)OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)C1O
123977,7.3100000000000005,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3C(O)CC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O
123994,4.0,O=C1OC(c2ccc(O)c(-c3ccccc3)c2)(c2ccc(O)c(-c3ccccc3)c2)c2c(Cl)c(Cl)c(Cl)c(Cl)c21
124147,7.24,COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
124202,4.48,O=c1[nH]c2ccccc2c2nc3ccccc3n12
124232,5.38,CC1(C)N=C(N)N=C(N)N1c1ccc(OCCCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
124463,4.37,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
124499,5.23,O=C1C=C(OCC=C(C(F)(F)F)C(F)(F)F)c2ccccc2C1=O
12455,5.74,O=C(O)c1ccccc1/N=N\c1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Na+]
124664,5.56,NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O.[Na+]
124749,4.5,C#CC1(OC(C)=O)CCC2C3CC=C4C=C(OC(C)=O)CCC4(C)C3CCC21C
124764,4.1850000000000005,CCCCCCCCCCCCCCCCSS(C)(=O)=O
124770,4.826666666666667,CCCCCCCCCCSS(=O)(=O)c1ccc(C)cc1
124784,4.445,Cc1ccc(S(=O)(=O)SCc2ccccc2)cc1
124994,5.355,CCCC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O
125034,4.51,Oc1cccc2ccc(SSc3ccc4cccc(O)c4n3)nc12
125066,6.137829457364343,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1.O=S(=O)([O-])O
12516,5.7,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCCC4)c3)c2c1.Cl
12517,4.81,CC(C)c1ccc2c(c1)CCC1C2CCCC1(C)NCc1ccccc1.Cl
125176,4.78,CC1=C\C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C/C(=O)NC/C=C\1.CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O
125201,4.0,N=C(N)NC(=N)Nc1ccc(S(N)(=O)=O)cc1
125347,5.43,Cc1nc(N)nc(N)c1CCCCc1ccccc1
125348,5.64,CC1(C)N=C(N)N=C(N)N1c1ccc(OCCCCNC(=O)Nc2cccc(S(=O)(=O)F)c2)c(Cl)c1.CCS(=O)(=O)O
125511,4.83,CCCCCCCCCCCCCNCC(C)O.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
125541,4.045,COc1cc2c(c(Br)c1N)-c1cc(Br)c(N)cc1C2=O
125552,5.39,COc1cc2c(=O)[nH]c3cc([N+](=O)[O-])ccc3c2cc1[N+](=O)[O-]
125844,6.385,CCS(=O)(=O)O.Cc1cc(NC(=O)NCCCOc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)ccc1S(=O)(=O)F
125845,5.6,CC1(C)N=C(N)N=C(N)N1c1ccc(OCC(=O)Nc2ccc(S(=O)(=O)F)cc2Cl)c(Cl)c1.CCS(=O)(=O)O
125973,8.065333333333335,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
126217,6.425,NC(CSC(c1ccccc1)(c1ccccc1)c1ccc(Br)cc1)C(=O)O
126228,6.125,CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2cccc(S(=O)(=O)F)c2)c1.CCS(=O)(=O)O
12650,4.0,O=[As](O)(O)c1ccc(/N=N/c2ccc(O)cc2)cc1
126668,4.0,O=P(Oc1ccccc1)(Oc1ccccc1)C(O)c1ccccc1
126710,7.455,Cc1cc(OCc2nc(N)nc(N)c2-c2ccc(Cl)c(Cl)c2)ccc1[N+](=O)[O-]
126719,5.52,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)CCC32)C1
126727,7.595000000000001,COc1ccc(C2c3cc4c(c(OC)c3CC3OCC(=O)C32)OCO4)cc1OC
126728,8.434166666666668,C.CC1=C[C@H]2O[C@H]3C[C@H]4OC(=O)/C=C\C=C\C(=O)OCC[C@@H](C)C(O)C(=O)OC[C@@]2(CC1)[C@@]4(C)[C@]31CO1
126765,6.442857142857142,CC(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@@H]3[C@@]24CO[C@@]3(O)[C@H](O)[C@H](C)[C@H]14
126771,5.323076923076924,O=C1C(O)=C(CC=C(Cl)Cl)C(=O)c2ccccc21
126849,4.718181818181819,O=C1C=CN(C2OC(CO)C(O)C2O)C(=O)C1
126933,4.78,Cc1ccc(S(=O)(=O)NNC(C[N+](=O)[O-])c2ccccc2)cc1
127128,5.175000000000001,Nc1c(Br)cc(Br)c2c1[nH]c(=O)c1ccccc12
127130,4.49,O=c1c2ccccc2c2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2
127140,4.89,Nc1cc2[nH]c(=O)c3cc(Cl)ccc3c2cc1Cl
127157,5.845000000000001,CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCc2ccc(S(=O)(=O)F)cc2Cl)c1.CCS(=O)(=O)O
127159,6.475,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(S(=O)(=O)F)cc2)c(Cl)c1.CCS(=O)(=O)O
127328,6.45,Cc1cc(NCCN(C(C)C)C(C)C)nc(NC(=N)Nc2ccc(Cl)c(C(F)(F)F)c2)n1
127442,4.0,CC(C)Cc1cnc(CC(C)C)c(=O)[nH]1
127444,4.0,C/C=C(/C)c1cnc(CC(C)C)c(=O)[nH]1
127445,4.36,CCC(C)(O)c1cnc(CC(C)C)c(=O)n1O
127471,6.39,N#Cc1ccc(OCc2nc(N)nc(N)c2-c2ccc(Cl)c(Cl)c2)cc1
127571,5.31,O=[N+](O)O.c1ccc2c(c1)[nH]c1c2cc[n+]2cc3c(cc12)CCCC3
127622,5.76,COC(=O)c1cc(Nc2ccc(O)c3c2C(=O)c2c([N+](=O)[O-])ccc(O)c2C3=O)cc(C(=O)OC)c1
127627,5.73,CCCCS(=O)(=O)c1cc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)ccc1C
127680,3.93,COC(=O)c1cc2ccccc2c2c3c(ccc12)OCO3
127687,3.71,O=C(O)c1cc2ccccc2c2c3c(ccc12)OCO3
127712,4.0,CC1CCCc2c(CC3CC(=O)NC(=O)C3)nc(N)nc21
127716,4.667272727272728,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1
127752,6.905,CC1(C)N=C(N)N=C(N)N1c1cccc(CCc2ccccc2)c1.Cl
127753,6.34,CC1(C)N=C(N)N=C(N)N1c1ccc(CCc2ccccc2)cc1.Cl
